snapshotDate;warehouse;sku_code;endingStock
29/03/2024;WH-SBY;SKU041;200
29/03/2024;WH-SBY;SKU042;120
29/03/2024;WH-SMG;SKU043;200
29/03/2024;WH-JKT;SKU044;
29/03/2024;WH-JKT;SKU045;80
30/03/2024;WH-JKT;SKU001;
30/03/2024;WH-SBY;SKU002;80
30/03/2024;WH-SBY;SKU003;80
30/03/2024;WH-SMG;SKU007;500
30/03/2024;WH-SMG;SKU008;50
30/03/2024;WH-JKT;SKU009;120
30/03/2024;WH-SMG;SKU004;500
30/03/2024;WH-SBY;SKU005;50
30/03/2024;WH-JKT;SKU006;350
30/03/2024;WH-JKT;SKU010;200
30/03/2024;WH-SMG;SKU011;200
30/03/2024;WH-SMG;SKU012;200
30/03/2024;WH-SMG;SKU013;350
30/03/2024;WH-SBY;SKU014;500
30/03/2024;WH-SBY;SKU015;80
30/03/2024;WH-SBY;SKU016;200
30/03/2024;WH-JKT;SKU017;120
30/03/2024;WH-SMG;SKU018;500
30/03/2024;WH-SMG;SKU019;50
30/03/2024;WH-SMG;SKU020;120
30/03/2024;WH-SMG;SKU021;50
30/03/2024;WH-JKT;SKU022;120
30/03/2024;WH-JKT;SKU023;500
30/03/2024;WH-SMG;SKU024;350
30/03/2024;WH-SBY;SKU025;200
30/03/2024;WH-JKT;SKU026;200
30/03/2024;WH-JKT;SKU027;350
30/03/2024;WH-SBY;SKU028;80
30/03/2024;WH-JKT;SKU029;500
30/03/2024;WH-SMG;SKU030;200
30/03/2024;WH-JKT;SKU031;500
30/03/2024;WH-JKT;SKU032;500
30/03/2024;WH-SBY;SKU033;350
30/03/2024;WH-SBY;SKU034;350
30/03/2024;WH-SMG;SKU035;120
30/03/2024;WH-SMG;SKU036;200
30/03/2024;WH-SMG;SKU037;200
30/03/2024;WH-SMG;SKU038;120
30/03/2024;WH-SBY;SKU039;120
30/03/2024;WH-SBY;SKU040;80
30/03/2024;WH-JKT;SKU041;200
30/03/2024;WH-JKT;SKU042;200
30/03/2024;WH-JKT;SKU043;50
30/03/2024;WH-SBY;SKU044;500
30/03/2024;WH-JKT;SKU045;80
